"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",33,0.64550725109908,1.91329955151429,0.000308306257828058,0.00505679992635535,0.004040839236721,2294,"tags=30%, list=8%, signal=28%","8941/990/9088/995/1033/9134/993/641/1029/8851"
"GO:0045471","response to ethanol",126,-0.493942407327942,-1.70155343091545,0.000309321253836481,0.00505679992635535,0.004040839236721,1625,"tags=20%, list=6%, signal=19%","3248/847/2903/1581/1813/5997/6285/117/7122/6869/2247/2353/1036/2904/1393/2354/70/5179/131/5950/9370/1440/6517/3952/761"
"GO:0086065","cell communication involved in cardiac conduction",57,-0.599253899564847,-1.83561554537391,0.000336155369141998,0.0054812484284449,0.00438001187281283,2664,"tags=28%, list=9%, signal=25%","6324/8913/482/3741/781/6330/6331/287/348980/55800/857/29119/845/3270/477/10345"
"GO:0051480","regulation of cytosolic calcium ion concentration",57,-0.598482095253629,-1.83325137887839,0.000340041515347638,0.0055302875906926,0.00441919858651167,4148,"tags=44%, list=15%, signal=38%","26059/666/5023/5028/7220/493/444/793/7225/7224/64072/1268/3061/9899/57644/5350/130733/794/858/491/857/6547/3270/6261/859"
"GO:0045921","positive regulation of exocytosis",85,0.503077079162579,1.7629075569369,0.000342517460490118,0.00555619818640414,0.00443990348947853,5314,"tags=39%, list=19%, signal=32%","2243/2266/2244/8941/57126/774/6857/9498/6382/285180/50487/341359/6804/9066/8618/5864/9545/1020/3458/2624/8372/192683/8673/8448/6860/23400/27243/55512/201294/3134/376267/11267/7784"
"GO:0022616","DNA strand elongation",37,0.634671244976163,1.92688620760982,0.000346885372341765,0.00561258748976624,0.00448496362887012,8655,"tags=70%, list=30%, signal=49%","7015/9837/1763/4173/5111/29844/5984/86/4172/8607/3978/10856/3980/5426/4176/54107/5425/5983/5422/64710/283899/10445/25913/51377/10714/79913"
"GO:0036297","interstrand cross-link repair",43,0.609670975584862,1.91101498020609,0.000351044669372242,0.00566532089494587,0.00452710237587198,8764,"tags=67%, list=31%, signal=47%","55247/83990/5888/10635/55215/2175/2177/2188/201254/55732/91442/378708/2187/2189/55159/78995/2176/80233/84515/64789/83932/9937/7415/64710/55120/199990/7517/2072/9025"
"GO:1902749","regulation of cell cycle G2/M phase transition",119,0.453999071197443,1.68893754420483,0.000353820696482617,0.00569551780987619,0.00455123243449709,6896,"tags=44%, list=24%, signal=33%","990/9088/9928/5347/995/51514/1063/9212/983/6790/63967/891/4998/5988/90381/993/641/1111/135458/8317/29980/580/9555/595/55920/5889/994/5885/8870/672/29933/5087/26271/79915/1017/79035/22809/57504/79184/84936/6240/149420/140901/92421/51343/84446/1019/55743/92002/22976/9344/11073"
"GO:0048663","neuron fate commitment",75,0.504020943947674,1.74554843733231,0.000359391841238253,0.00573236996671189,0.00458068063167083,2790,"tags=27%, list=10%, signal=24%","429/4821/5454/2290/23040/3110/64843/3226/5080/3169/63950/6469/8022/10716/54845/121643/3549/59335/2624/100170841"
"GO:0006633","fatty acid biosynthetic process",174,-0.462346160962594,-1.67082171321873,0.000358357658980263,0.00573236996671189,0.00458068063167083,5182,"tags=36%, list=18%, signal=29%","11019/81616/5563/3553/55825/2944/84696/1962/341392/22933/551/27306/142827/6319/23417/37/9200/242/79993/3990/23205/2182/1559/1906/9444/11343/5730/3995/552/2171/2946/55902/8850/83401/246/5740/123876/5321/1581/1576/6296/55301/51129/8644/1544/247/51085/5743/2180/5354/32/54988/348158/338328/225/5166/1543/4023/116285/53632/33/119548"
"GO:0045834","positive regulation of lipid metabolic process",139,-0.475320796534623,-1.66750621371426,0.000359753119931871,0.00573236996671189,0.00458068063167083,2858,"tags=25%, list=10%, signal=23%","1906/57406/26137/3491/9444/2494/552/5465/57104/8850/133/2170/221395/2246/8660/1581/3356/2770/115330/2822/654/51085/5743/83643/5468/338328/10580/9971/84649/225/1066/345275/5105/9370/13"
"GO:0042770","signal transduction in response to DNA damage",199,0.395750152766357,1.57454291497873,0.00035707830188294,0.00573236996671189,0.00458068063167083,7282,"tags=37%, list=26%, signal=27%","2305/5347/51514/983/144455/63967/83990/146956/51512/5888/1869/4582/90381/5366/3014/641/197342/1111/1029/10538/675/25896/135458/2177/79968/29980/83666/580/6659/595/8870/672/602/11200/4646/25946/151636/9894/83695/26270/79915/1017/4726/27339/7023/55159/54584/2885/79184/10269/835/5716/10459/84444/55367/5810/84126/51343/9521/261726/84446/10769/5883/22976/16/9344/11073/5514/9675/4282/5591/4869/972"
"GO:0007064","mitotic sister chromatid cohesion",31,0.662979190220555,1.92764270327524,0.000362817763333509,0.00576660354146743,0.00460803634558082,3193,"tags=29%, list=11%, signal=26%","991/699/151648/113130/157570/83903/79075/9555/5885"
"GO:0170062","nutrient storage",95,-0.52820349537926,-1.75331278168806,0.000372692630031926,0.00590863328317618,0.00472153091950827,3822,"tags=29%, list=13%, signal=26%","19/153090/406903/9227/718/1408/6777/126206/123/6776/4232/1401/5465/57104/32/857/5468/84649/1066/3569/948/4023/161247/1149/130399/63924/338/3952"
"GO:0030336","negative regulation of cell migration",322,-0.396702777004159,-1.52446204610822,0.000375043809184823,0.0059309691834404,0.00473937931839483,3930,"tags=24%, list=14%, signal=21%","94/56999/127435/153090/1830/5176/493/7168/2796/114757/90102/131450/7075/4345/6347/4286/9353/406913/9270/9750/23189/57406/79772/8434/100423036/1803/11240/4035/4739/482/28984/84034/9839/22998/5734/1634/4838/5797/54538/1588/79148/6387/4856/653/10395/406988/80031/79812/4208/6376/56477/1813/1843/9314/6422/4804/6366/247/256130/7049/3204/93649/149461/7122/2247/347/4223/3036/23671/406937/407006/90865/5468/51378/22915/9370/130399"
"GO:0048634","regulation of muscle organ development",43,-0.645318485121865,-1.89148664496579,0.000378255304099272,0.0059667641203028,0.00476798270145448,1958,"tags=23%, list=7%, signal=22%","2253/8531/4208/4656/57158/56203/4654/6123/89/4618"
"GO:0034116","positive regulation of heterotypic cell-cell adhesion",13,0.805268353180122,1.90603309976124,0.000385530296345889,0.00606631921300257,0.00484753619984384,2716,"tags=46%, list=10%, signal=42%","4680/2243/2266/2244/8631/655"
"GO:0097305","response to alcohol",273,-0.412247300767888,-1.55555789058549,0.000389088445589803,0.00610703909362149,0.00488007505716781,2280,"tags=18%, list=8%, signal=17%","552/5465/5734/6446/1080/2908/687/3248/54331/11251/847/2903/1581/1813/5243/11280/7048/6586/5997/5071/2770/2822/8644/6422/6366/5737/6285/7049/2690/117/7122/6869/2247/2353/1036/2904/1393/1066/2354/1646/70/5179/131/5950/9370/1440/6517/3952/1446/761"
"GO:0008064","regulation of actin polymerization or depolymerization",147,-0.468244113062111,-1.65768122802126,0.000394416769095846,0.00617422955065674,0.00493376629254894,3438,"tags=22%, list=12%, signal=19%","9037/120/29767/9353/2039/23189/6708/130271/23500/246/81553/6387/10178/6711/256949/6840/25802/2934/274/6366/5063/1073/6369/93661/6710/51676/7111/29765/1440/56203/442721/88"
"GO:0001935","endothelial cell proliferation",173,-0.457752518533609,-1.64950953340475,0.000395331189849804,0.00617422955065674,0.00493376629254894,3930,"tags=32%, list=14%, signal=28%","94/10000/5587/406903/60675/2324/8829/9037/5578/7075/1969/6347/2255/6776/406913/9270/1950/100423036/5617/28984/407007/407019/7060/9839/2252/1012/11061/5797/3725/6387/7010/406988/26051/2152/79812/4208/947/1960/168667/9982/3164/1285/654/4804/5629/858/2247/6369/84432/64102/857/5468/8854/84913/3952"
"GO:0031055","chromatin remodeling at centromere",11,0.837932054701567,1.86854273358675,0.000403306149651418,0.0062522386844976,0.00499610262648295,3310,"tags=73%, list=12%, signal=64%","55355/1058/11339/2491/387103/401541/55839/54069"
"GO:0034080","CENP-A containing chromatin assembly",11,0.837932054701567,1.86854273358675,0.000403306149651418,0.0062522386844976,0.00499610262648295,3310,"tags=73%, list=12%, signal=64%","55355/1058/11339/2491/387103/401541/55839/54069"
"GO:0003231","cardiac ventricle development",132,-0.48369121675998,-1.68342047384913,0.000402280907129965,0.0062522386844976,0.00499610262648295,1366,"tags=12%, list=5%, signal=12%","3084/7048/6586/5629/6331/7049/93649/5138/4624/4887/4634/7135/7134/4625/4633/129446"
"GO:0030834","regulation of actin filament depolymerization",56,-0.601618612767038,-1.83197205346014,0.0004136099744854,0.00639621911403221,0.00511115597592459,3438,"tags=34%, list=12%, signal=30%","9037/120/29767/2039/6708/130271/6711/6840/25802/2934/1073/93661/6710/51676/7111/29765/56203/442721/88"
"GO:0086005","ventricular cardiac muscle cell action potential",36,-0.670906082066872,-1.88127970292769,0.000416487261264429,0.00642492848627039,0.00513409735377049,1159,"tags=31%, list=4%, signal=29%","6327/274/6331/287/3753/55800/857/29119/845/4842/859"
"GO:0016202","regulation of striated muscle tissue development",41,-0.652319419752246,-1.87223734290069,0.000422217241808926,0.0064973968702821,0.00519200612884583,1958,"tags=24%, list=7%, signal=23%","2253/8531/4208/4656/57158/56203/4654/6123/89/4618"
"GO:1903169","regulation of calcium ion transmembrane transport",152,-0.468803752448573,-1.66555063239201,0.000426149742936097,0.00654191824887755,0.00522758272592727,3809,"tags=27%, list=13%, signal=23%","5023/7220/5587/3596/931/5142/444/84502/54106/5621/56704/782/1193/28954/6622/2946/1812/786/59285/781/6376/5350/117532/274/79041/287/9472/117/1756/825/857/57158/845/3270/196541/477/4842/844/6588/10345/201140"
"GO:0007389","pattern specification process",479,0.314226548379238,1.36462679320977,0.000432511466047185,0.00662342376472258,0.00529271298443705,3303,"tags=20%, list=12%, signal=18%","429/3975/4821/2302/7490/2626/2637/9355/2016/658/140628/2290/3227/389549/3219/9421/579/3229/55502/53820/57057/3216/25790/5076/3215/6790/3211/3239/1482/51176/6496/3226/6092/2297/352909/5080/138162/5013/10683/22943/3169/63950/6493/6469/8022/7477/10716/145873/6491/2019/3238/3212/115948/56033/7516/27019/219670/10736/9645/8701/89780/8646/121643/7545/7547/8928/4824/3213/3549/54626/164781/3955/6423/56917/7472/23639/3218/30062/163589/655/146845/5046/7093/26585/25911/57822/92749/6899/6405/5626/7703/11022/1746/10409/9742/9980/3221"
"GO:1902305","regulation of sodium ion transmembrane transport",39,-0.662601613445477,-1.89576126850903,0.000434990299236495,0.00664521588202549,0.0053101268516913,4312,"tags=38%, list=15%, signal=33%","817/53826/493/7402/6640/6324/482/130497/54997/486/6331/1756/5348/4842/859"
"GO:0051256","mitotic spindle midzone assembly",11,0.836064074910607,1.8643772406386,0.000453405683822869,0.00684349010547036,0.00546856583946906,2141,"tags=73%, list=8%, signal=67%","24137/9212/55143/332/9493/29127/285643/9055"
"GO:0043403","skeletal muscle tissue regeneration",45,-0.634538703360104,-1.85362114303055,0.000449670256049094,0.00684349010547036,0.00546856583946906,4153,"tags=38%, list=15%, signal=32%","688/8324/8837/3475/7480/2660/346007/130827/158376/301/3479/825/101929726/165904/4654/58529/4618"
"GO:0035825","homologous recombination",68,0.527567358534665,1.80383376133887,0.000452301220985308,0.00684349010547036,0.00546856583946906,3955,"tags=37%, list=14%, signal=32%","400629/7153/29128/83990/146956/5888/9319/10635/8438/25788/197342/644186/84057/80010/2177/201254/580/283129/5889/5885/672/9985/378708/79703/84464"
"GO:0044042","glucan metabolic process",84,-0.544073479780332,-1.77908238521484,0.0004524722085004,0.00684349010547036,0.00546856583946906,5782,"tags=37%, list=20%, signal=29%","51763/80183/55811/5256/9572/178/100302203/2645/2997/5836/34/5507/648791/8864/2632/7360/5213/7957/23710/8987/8660/2538/3479/3953/5260/10580/5502/8908/2998/53632/5837"
"GO:1902905","positive regulation of supramolecular fiber organization",174,-0.459182352899582,-1.65938837678282,0.000452131048113895,0.00684349010547036,0.00546856583946906,3824,"tags=25%, list=13%, signal=22%","1902/5587/9647/7168/8829/9037/5345/9270/1906/1191/28984/80206/9659/22998/10979/10411/246/22899/10178/122060/4233/6376/11346/79998/6863/25802/2934/10810/274/6422/6366/5629/91807/6869/1073/171024/6369/79933/1440/4653/442721/88/859"
"GO:0048525","negative regulation of viral process",75,0.498223318395372,1.72546983475719,0.000466924441573558,0.0070306756824497,0.0056181439985859,5061,"tags=40%, list=18%, signal=33%","9636/282617/89870/3456/200315/8638/9582/4599/4939/8091/4940/4938/3434/8519/81559/684/91543/164668/6772/3669/64135/6732/55223/10155/9830/5478/8815/6352/1460/4153"
"GO:0032465","regulation of cytokinesis",91,0.483128556416945,1.72484117708033,0.000475494070069048,0.00714262452748112,0.0057076012229366,4037,"tags=32%, list=14%, signal=27%","990/9928/10112/5347/9212/6790/144455/55143/332/9493/6755/51289/56155/29127/1894/11113/84440/9055/675/79733/79187/994/80179/341019/10755/9727/3619/1069/23636"
"GO:0006935","chemotaxis",450,-0.366551771445757,-1.44628393351276,0.000478457110491845,0.00717002155579922,0.00572949391962415,3824,"tags=26%, list=13%, signal=23%","3082/55742/57449/1435/5337/3672/1902/5919/5587/60675/9647/5142/5156/6585/8829/718/9037/683/23604/10371/116173/1969/3570/6347/196527/8823/23077/9353/2255/9750/2660/6037/9420/51554/1906/57007/112616/6275/5197/9023/4908/8061/25960/4858/6372/1803/641700/11240/3491/4739/57556/7060/2252/387695/1012/146433/23768/80310/2253/1588/79148/64221/6387/4856/1839/80031/4233/2246/2152/6362/3579/2921/284/11251/6376/2668/56477/245937/10500/3084/1960/1511/1901/6368/2919/1843/6357/6586/1672/3164/1910/1991/5288/5196/301/64805/5473/6366/5588/3815/3053/2047/5764/56920/6360/5168/2247/6374/55079/6369/91584/1908/6358/3569/2920/6288/2277"
"GO:0010906","regulation of glucose metabolic process",101,-0.512847508032563,-1.71433211974559,0.000482322951034208,0.00721078540097222,0.00576206790859219,2162,"tags=19%, list=8%, signal=17%","5465/114897/8850/2908/8660/2308/5071/2822/3479/32/3953/10580/84649/5166/190/53632/9370/3952/89"
"GO:0007143","female meiotic nuclear division",42,0.606786420899464,1.90074062569928,0.000486712736425971,0.00725917052859019,0.00580073198963155,3210,"tags=38%, list=11%, signal=34%","7153/220134/5347/221150/10403/6790/23397/9133/7272/347688/9319/10388/84501/25879/994/348235"
"GO:1901861","regulation of muscle tissue development",43,-0.640075252221316,-1.87611825674124,0.000495137757838048,0.00736736890740585,0.00588719225320441,1958,"tags=23%, list=7%, signal=22%","2253/8531/4208/4656/57158/56203/4654/6123/89/4618"
"GO:0045913","positive regulation of carbohydrate metabolic process",80,-0.52707942343816,-1.71016736552366,0.000496464530127699,0.0073696880958107,0.00588904549391794,4802,"tags=34%, list=17%, signal=28%","5563/195827/51744/2645/10891/3037/5028/648791/1950/26137/6622/5465/8850/8660/2308/5745/3356/2822/3479/51085/117/10580/84649/53632/2819/3973/89"
"GO:0033314","mitotic DNA replication checkpoint signaling",11,0.834409460596137,1.86068754105396,0.000498495313815499,0.00738242236507001,0.00589922132361723,2637,"tags=55%, list=9%, signal=50%","990/63967/4998/90381/135458/29980"
"GO:0035883","enteroendocrine cell differentiation",38,0.61719847994364,1.90060058795697,0.000506402638911673,0.00746439861665121,0.00596472774243799,1867,"tags=26%, list=7%, signal=25%","429/4821/50674/105371045/4825/3642/1000/5080/3175/157848"
"GO:0046889","positive regulation of lipid biosynthetic process",100,-0.508018132877658,-1.69692156398019,0.000505584965132286,0.00746439861665121,0.00596472774243799,2858,"tags=29%, list=10%, signal=26%","1906/57406/26137/3491/9444/2494/552/5465/8850/133/2170/221395/2246/1581/3356/2770/115330/2822/654/51085/5743/83643/338328/10580/9971/84649/225/345275/5105"
"GO:0007056","spindle assembly involved in female meiosis",12,0.81311259282318,1.87583446467766,0.000532841846649692,0.00783576304395599,0.00626148141488497,4047,"tags=75%, list=14%, signal=64%","220134/221150/10403/6790/9133/347688/25879/348235/26271"
"GO:0007512","adult heart development",14,-0.819338673359449,-1.84512110599834,0.000535891312075656,0.00786223757157151,0.00628263695030667,500,"tags=29%, list=2%, signal=28%","148/4624/8557/4625"
"GO:0072523","purine-containing compound catabolic process",160,-0.44719512338713,-1.59372375816688,0.000540901645594818,0.00791729059854368,0.00632662928433792,3884,"tags=22%, list=14%, signal=20%","10413/23417/4907/8803/5152/5142/5136/8622/8876/38/1806/283927/5213/26137/5209/229/230/53836/5465/8850/27115/5236/6521/7498/3356/3479/51085/5138/5207/53632/9615/2819/84618/84676/2027/89"
"GO:0019319","hexose biosynthetic process",94,-0.527306507255087,-1.74803356638309,0.000549622562461116,0.00802627472884052,0.00641371743421471,2468,"tags=23%, list=9%, signal=21%","5209/229/230/5465/8850/5236/2908/2308/2538/467/3953/5207/84649/190/53632/5105/5950/9370/2819/3952/8789/2027"
"GO:0032197","retrotransposition",44,0.589804480323114,1.86752725884918,0.000552750087801204,0.00805326169588143,0.00643528245495652,5307,"tags=45%, list=19%, signal=37%","400629/136991/27136/200315/90853/91646/9582/84944/164668/163589/81931/147646/51548/54514/51547/4343/84629/56154/1788/7644"
"GO:0060563","neuroepithelial cell differentiation",47,0.584943331792816,1.89223774493255,0.000570190272446045,0.0082881699186499,0.00662299531237925,3010,"tags=36%, list=11%, signal=32%","429/4821/2016/5454/3642/23440/6664/51176/11023/1000/8022/1747/3175/157848/2624/1834/6659"
"GO:0019218","regulation of steroid metabolic process",116,-0.497216262111801,-1.70151262316045,0.000577358090604925,0.00837302263195253,0.00669080028355647,3805,"tags=30%, list=13%, signal=26%","37/222545/54576/6095/9965/8622/6777/6776/9023/8647/9444/2494/407019/133/2908/653/2246/1581/1958/2770/115330/650/8644/654/3815/5629/9971/84649/1066/190/33/5105/3973/338/3952"
"GO:1901993","regulation of meiotic cell cycle phase transition",13,0.796505709192028,1.88529232506573,0.000579935805015456,0.00839107116498225,0.00670522268932571,3191,"tags=69%, list=11%, signal=61%","9088/995/225689/11130/57082/7272/993/5017/994"
"GO:0042330","taxis",452,-0.366559351567563,-1.44670972131854,0.00058923963971173,0.00850613369804043,0.00679716803124733,3824,"tags=26%, list=13%, signal=23%","3082/55742/57449/1435/5337/3672/1902/5919/5587/60675/9647/5142/5156/6585/8829/718/94233/9037/683/23604/10371/116173/1969/3570/6347/196527/8823/23077/9353/2255/9750/2660/6037/9420/51554/1906/57007/112616/6275/5197/9023/4908/8061/25960/4858/6372/1803/641700/11240/3491/4739/57556/7060/2252/387695/1012/146433/23768/80310/2253/1588/79148/64221/6387/4856/1839/80031/4233/2246/2152/6362/3579/2921/284/11251/6376/2668/56477/245937/10500/3084/1960/1511/1901/6368/2919/1843/6357/6586/1672/3164/1910/1991/5288/5196/301/64805/5473/6366/5588/3815/3053/2047/5764/56920/6360/5168/2247/6374/55079/6369/91584/1908/6358/3569/2920/6288/2277"
"GO:0090306","meiotic spindle assembly",15,0.772627132491942,1.89190686135115,0.000592213223498816,0.00852949663318433,0.00681583712363566,4047,"tags=67%, list=14%, signal=57%","220134/259266/221150/10403/6790/9133/347688/25879/348235/26271"
"GO:0141161","regulation of cAMP/PKA signal transduction",46,-0.635658114121557,-1.86883802645183,0.000597242858680891,0.00858229806515417,0.00685803023017856,4075,"tags=48%, list=14%, signal=41%","5139/5143/1902/5152/5142/5136/8622/799/5153/27115/7432/5577/50940/9472/117/5137/5138/154/5569/5140/9370/4887"
"GO:1901879","regulation of protein depolymerization",96,-0.508142312044943,-1.68712603316139,0.000601966796106118,0.00863047611547132,0.00689652883777733,3525,"tags=26%, list=12%, signal=23%","444/4281/9037/10763/120/29767/2039/6708/246176/130271/6711/6840/25802/2934/1073/93661/6710/51676/7111/29765/56203/57159/442721/88/6588"
"GO:0048641","regulation of skeletal muscle tissue development",25,-0.727377479411814,-1.884877540868,0.00060847506914933,0.00868883379775419,0.00694316188946357,1929,"tags=28%, list=7%, signal=26%","8531/4208/4656/56203/4654/89/4618"
"GO:0044458","motile cilium assembly",82,0.505779082141334,1.76410754277273,0.000610178668351979,0.00868883379775419,0.00694316188946357,4913,"tags=33%, list=17%, signal=27%","2302/345643/84229/51364/352909/286464/90506/50487/9576/149465/286207/23639/255101/90835/92749/9148/200373/7802/123872/55036/154313/22994/200162/220136/90522/54903/8655"
"GO:0010038","response to metal ion",341,-0.382789041582063,-1.47963925093492,0.000609197209551693,0.00868883379775419,0.00694316188946357,3925,"tags=23%, list=14%, signal=20%","368/3931/3158/7220/5176/342618/444/10235/2796/100271927/9058/6898/2890/54106/1740/3726/1373/144402/5311/1906/5621/5336/6263/3777/8913/4884/23498/10156/6622/284111/246/1050/3725/3779/48/4208/4499/847/10628/4501/1813/5243/9350/358/286097/10060/1843/22871/3736/10242/5071/5350/8644/654/158062/1544/3745/3815/6331/348980/2353/825/9378/857/4656/1393/7018/845/2354/5009/1543/5179/1357/30819/2167/6261/10369/477/7273/7134"
"GO:0008207","C21-steroid hormone metabolic process",36,-0.657479043694062,-1.84362910556929,0.000614809499873679,0.00873501352642198,0.00698006365782687,3275,"tags=47%, list=12%, signal=42%","6777/3284/10858/133/174/10170/1583/653/3283/1910/1958/650/8644/654/1646/6718/1645"
"GO:0032506","cytokinetic process",51,0.559173605610305,1.83904685734324,0.000625368563933717,0.00884510054246925,0.00706803311289249,6237,"tags=37%, list=22%, signal=29%","128239/54443/10112/55165/9212/29127/1894/84501/375/9727/9110/6242/27243/23636/128866/84936/9585/5119/92421"
"GO:0045069","regulation of viral genome replication",80,0.481340286942637,1.67458882009457,0.00062414722702189,0.00884510054246925,0.00706803311289249,7088,"tags=45%, list=25%, signal=34%","7153/9636/282617/3456/200315/8638/9582/4599/4939/8091/4940/4938/3434/8519/684/91543/164668/3669/103/64135/6732/10155/5478/8815/6352/6895/51495/63901/10410/26986/6780/6733/7124/57169/10465/3609"
"GO:2001259","positive regulation of cation channel activity",27,-0.69507210127598,-1.83630948081949,0.000628453669702332,0.0088688058231087,0.00708697577020945,3525,"tags=37%, list=12%, signal=32%","444/1906/6324/6769/342667/246329/57158/126755/844/88"
"GO:0006275","regulation of DNA replication",119,0.444354882882177,1.65305986787816,0.000640696319043649,0.00902134817015822,0.00720887086398341,5821,"tags=38%, list=20%, signal=30%","990/345643/983/144455/890/81620/157570/90381/993/1763/4171/5753/8914/79075/4173/5111/7349/339221/29844/8317/6282/79733/86/10926/9767/253980/57662/4175/4172/8607/27101/10856/26271/10919/3980/79915/1017/4176/8655/11177/54107/10269/6742/64769/56897"
"GO:0045933","positive regulation of muscle contraction",48,-0.623952061810906,-1.85805079087106,0.000664719084447417,0.00933870963730366,0.00746247130049285,1375,"tags=31%, list=5%, signal=30%","1906/782/786/59272/5997/3815/93649/6869/148/1908/4887/80763/487/89/779"
"GO:0006110","regulation of glycolytic process",54,-0.59409241359785,-1.79389055420821,0.000677408552983983,0.00943662223655377,0.00754071229847205,2555,"tags=22%, list=9%, signal=20%","26137/5465/8850/6521/3356/3479/51085/5207/53632/2819/84676/89"
"GO:0030811","regulation of nucleotide catabolic process",54,-0.59409241359785,-1.79389055420821,0.000677408552983983,0.00943662223655377,0.00754071229847205,2555,"tags=22%, list=9%, signal=20%","26137/5465/8850/6521/3356/3479/51085/5207/53632/2819/84676/89"
"GO:0033121","regulation of purine nucleotide catabolic process",54,-0.59409241359785,-1.79389055420821,0.000677408552983983,0.00943662223655377,0.00754071229847205,2555,"tags=22%, list=9%, signal=20%","26137/5465/8850/6521/3356/3479/51085/5207/53632/2819/84676/89"
"GO:0009261","ribonucleotide catabolic process",141,-0.464701858645963,-1.63849051724382,0.000677685613429028,0.00943662223655377,0.00754071229847205,3884,"tags=23%, list=14%, signal=20%","5143/10413/4907/5152/5142/5136/8622/1806/5213/26137/5209/229/230/53836/5465/8850/27115/5236/6521/7498/1807/3356/3479/51085/5138/5207/53632/9615/2819/84618/84676/2027/89"
"GO:0051051","negative regulation of transport",423,-0.368577378895271,-1.44592293315013,0.000680679206237138,0.00945738393831467,0.00755730277077041,4162,"tags=19%, list=15%, signal=17%","7133/130507/8291/55691/7447/55529/5028/5587/9647/406962/151/2917/1408/8622/54106/4345/9882/140885/3033/2182/1950/55612/1906/29969/79772/5733/2824/3976/22925/150/28954/29091/407019/130497/6622/2171/7881/5797/338557/91461/4856/406988/8660/2308/284/1813/9478/3084/4828/3356/5997/55022/5071/2770/5350/301/274/3745/26045/3753/2564/347/5569/406937/144453/857/344901/1393/1410/845/948/100507027/9370/130399/4887/477/3952/4842/80763/88/859/6588"
"GO:0043271","negative regulation of monoatomic ion transport",102,-0.506488185568127,-1.6920459420388,0.000698571088888437,0.00968459566842252,0.00773886543637596,2445,"tags=18%, list=9%, signal=16%","150/28954/130497/7881/3356/5350/274/3753/2564/144453/857/845/100507027/477/4842/88/859/6588"
"GO:0061351","neural precursor cell proliferation",167,0.397051088406394,1.53371893898396,0.000705461823770306,0.00975863015123144,0.00779802566564378,2761,"tags=20%, list=10%, signal=18%","429/2637/9355/2016/6532/5454/2290/9833/9928/3642/9283/259266/23440/10642/51176/6496/11023/79801/9048/57540/1000/5080/63950/51286/6469/29127/8091/89780/10612/4192/7472/10653/80237/2624"
"GO:0050810","regulation of steroid biosynthetic process",86,-0.527806942478387,-1.73379731637608,0.000714582281335524,0.00984880305369873,0.00787008194781538,2505,"tags=24%, list=9%, signal=22%","9444/2494/133/2908/653/2246/1581/1958/2770/115330/650/8644/654/5629/9971/1066/190/5105/3973/338/3952"
"GO:0040013","negative regulation of locomotion",355,-0.374397554229923,-1.45029190735791,0.000715110104153213,0.00984880305369873,0.00787008194781538,3930,"tags=24%, list=14%, signal=21%","94/56999/127435/153090/1830/5176/493/7168/6585/2796/114757/8829/9037/90102/131450/7075/4345/6347/4286/9353/406913/9270/9750/23189/57406/79772/8434/100423036/1803/11240/4035/4739/482/28984/57561/84034/9839/22998/5734/1634/4838/5797/54538/1588/79148/64221/6387/4856/653/10395/406988/80031/79812/4208/6376/56477/1813/1843/50859/1991/9314/6422/4804/6366/247/256130/7049/3204/93649/149461/7122/2247/347/4223/3036/23671/406937/407006/90865/5468/51378/22915/9370/130399"
"GO:0030832","regulation of actin filament length",150,-0.472834285223268,-1.67860174165674,0.000729900826023794,0.0100305585130868,0.00801532095321004,3438,"tags=22%, list=12%, signal=19%","9037/120/29767/9353/2039/23189/6708/130271/23500/246/81553/6387/10178/6711/256949/6840/25802/2934/274/6366/5063/1073/6369/93661/6710/51676/7111/29765/1440/56203/442721/88/4703"
"GO:0032196","transposition",46,0.583476262942563,1.87808771529757,0.000732157226640395,0.0100396461535395,0.008022582797587,5307,"tags=43%, list=19%, signal=35%","400629/136991/27136/200315/90853/91646/9582/84944/164668/163589/81931/147646/51548/54514/51547/4343/84629/56154/1788/7644"
"GO:0051294","establishment of spindle orientation",46,0.581617334410452,1.87210421423419,0.000753226140963449,0.010306098546139,0.00823550229181546,4302,"tags=43%, list=15%, signal=37%","126353/220134/5347/221150/10403/10615/1058/5314/89958/5080/3993/4085/162282/348235/54820/2697/29899/6993/54908/26086"
"GO:0030258","lipid modification",179,-0.4446625705324,-1.61068812502963,0.000759526211065194,0.0103697569901178,0.00828637113019636,4619,"tags=26%, list=16%, signal=22%","1551/5264/1962/10891/128/34/56898/55529/23417/10449/55613/37/242/2110/55862/114757/9162/38/3033/35/8647/1608/5465/246/8611/2170/8613/8660/1576/10060/247/54886/51179/1607/347/32/2327/84649/225/5166/1543/116285/33/127/131/9370/3952"
"GO:0050913","sensory perception of bitter taste",38,0.606118196664851,1.86647997101002,0.000772683038716063,0.010526552046924,0.00841166452263694,842,"tags=16%, list=3%, signal=15%","1472/1469/346562/1470/132112/255022"
